    0.634349477638249559E+00    0.112277683977024134E+01    0.856239318847656250E+01    0.153845863657430315E+01    0.787886239886283857E+01    0.654426574707031250E+00   -0.233676505088806152E+01    0.137886790054711872E+01    0.773383855819702148E+01   -0.999000000000000022+100   -0.692775511231552343E+01    1
    0.135201182991431157E+01    0.107999206034222670E+02    0.324210417270660400E+01    0.846354756437505407E-01    0.718793386220932007E+01    0.260207438468933105E+01   -0.305861210823059082E+01    0.115429403501982650E+00    0.491431653499603271E+01   -0.999000000000000022+100   -0.692875511231550334E+01    1
    0.134374800643375059E+01    0.806814263110115348E+01    0.108809118270874023E+02    0.387257657322489679E+00    0.277834020853042629E+01    0.226162743568420410E+01   -0.276136863231658936E+01    0.769568018382792568E-01    0.543226361274719238E+01   -0.999000000000000022+100   -0.692975511231548769E+01    1
    0.109963984338194578E+03    0.212174203823654125E+03    0.858445966243743896E+01    0.211044591421751893E+01    0.138761741757392887E+02    0.164633369445800781E+01   -0.213778257369995117E+01    0.372988646664453305E+00    0.715252339839935303E+01   -0.999000000000000022+100   -0.693075511231546315E+01    1
    0.733303851562119235E+03    0.210336017482725612E+01    0.575218379497528076E+01    0.557662903839260093E+00    0.398485521674156207E+01    0.704256534576416016E+00   -0.351957833766937256E+01    0.153341194775042866E+01    0.771391034126281738E+01   -0.999000000000000022+100   -0.693175511231550789E+01    1
    0.574928386956326420E+00    0.142087600752008270E+00    0.349577718973159790E+01    0.103743586683873334E+01    0.118256179392337799E+02    0.266065907478332520E+01   -0.316122996807098389E+01    0.571817930471743452E+00    0.353112936019897461E+01   -0.999000000000000022+100   -0.693275511231550912E+01    1
    0.319898902871263886E+03    0.595537698028777118E+01    0.925090003013610840E+01    0.319307555042700864E+00    0.283753268718719509E+01    0.167405986785888672E+01   -0.386208784580230713E+01    0.110513777955019862E+00    0.932313740253448486E+01   -0.999000000000000022+100   -0.693375511231550057E+01    1
    0.287005849993337506E+03    0.762428371657907999E+00    0.109005429148674011E+02    0.480842848042740856E+00    0.763950098156928981E+01    0.258796572685241699E+01   -0.326251280307769775E+01    0.189075857894280497E+00    0.878937304019927979E+01   -0.999000000000000022+100   -0.693475511231554709E+01    1
    0.518989654740402528E+01    0.680349331203888319E+01    0.616604602336883545E+01    0.162345645977464947E+01    0.114784631550312035E+02    0.401000976562500000E-01   -0.284681022167205811E+01    0.156402053567104038E+01    0.201898157596588135E+01   -0.999000000000000022+100   -0.693575511231551811E+01    1
    0.326289763301471851E+03    0.404056829245541704E+00    0.921674650907516479E+01    0.193164603524919376E+01    0.102102014660835270E+02    0.178081750869750977E+00   -0.363321292400360107E+01    0.772269001830135637E-01    0.263591408729553223E+01   -0.999000000000000022+100   -0.693675511231548558E+01    1
    0.871614219064511175E+01    0.215002247055393225E+00    0.433999687433242798E+01    0.906516965128953273E-01    0.110302797317504879E+02    0.238598918914794922E+01   -0.305702233314514160E+01    0.457795786075029798E+00    0.449813663959503174E+01   -0.999000000000000022+100   -0.693775511231549125E+01    1
    0.807736958379154601E+00    0.317663757403460174E+02    0.422641706466674805E+01    0.379157748494156399E+00    0.310195210576057434E+01    0.368682098388671875E+01   -0.316261303424835205E+01    0.277469229526847494E+00    0.831130802631378174E+01   -0.999000000000000022+100   -0.693875511231549424E+01    1
    0.512689149266596246E+03    0.149065382434725868E+01    0.743719518184661865E+00    0.475578282218266313E+00    0.101631947338581092E+02    0.478501796722412109E+00   -0.233353269100189209E+01    0.716832532719058335E+00    0.593745648860931396E+01   -0.999000000000000022+100   -0.693975511231547948E+01    1
    0.384378841765739807E+02    0.254614745094322803E+01    0.519131040573120117E+01    0.756848946063529981E-01    0.134591731548309319E+02    0.186863207817077637E+01   -0.213254868984222412E+01    0.158560991927234163E+00    0.793882906436920166E+01   -0.999000000000000022+100   -0.694075511231545761E+01    1
    0.576789785762990093E+01    0.296830110425867211E+00    0.263098961114883423E+01    0.118831259669881795E+01    0.220041646361351040E+01    0.225472044944763184E+01   -0.353365147113800049E+01    0.191631377950592219E+01    0.923898458480834961E+01   -0.999000000000000022+100   -0.694175511231546682E+01    1
    0.799513118234129627E+00    0.973813519449786043E+02    0.275720196962356567E+01    0.211891592881861823E+00    0.526584795117378235E+01    0.334973788261413574E+01   -0.373874104022979736E+01    0.115039254495433130E+01    0.715076744556427002E+01   -0.999000000000000022+100   -0.694275511231551334E+01    1
    0.216331600166745517E+02    0.147798932418455102E+02    0.978970384597778320E+01    0.416360510406058260E+00    0.505796112418174726E+01    0.361281394958496094E+00   -0.282294857501983643E+01    0.587744092365046322E+00    0.994797229766845703E+01   -0.999000000000000022+100   -0.694375511231550835E+01    1
    0.522300047010189630E+02    0.192346830919390861E+02    0.824280512332916260E+01    0.291902263641791559E+00    0.135783565223217018E+02    0.379668092727661133E+01   -0.243350732326507568E+01    0.754074043040839082E-01    0.752744495868682861E+01   -0.999000000000000022+100   -0.694475511231550335E+01    1
    0.674945480988095596E+03    0.107741605270315191E+00    0.799166899919509888E+01    0.863359484501849517E+00    0.414931616783142054E+01    0.233630394935607910E+01   -0.352988934516906738E+01    0.787214645382950162E+00    0.940725684165954590E+01   -0.999000000000000022+100   -0.694575511231551523E+01    1
    0.496884495500407652E+02    0.195282355055444690E+02    0.125548752546310425E+02    0.315953223499094382E+00    0.607602557539939880E+01    0.281408619880676270E+01   -0.346023440361022949E+01    0.417537524660588300E+00    0.168616354465484619E+01   -0.999000000000000022+100   -0.694675511231552090E+01    1
    0.627082121607774070E+02    0.125213869065038869E+00    0.635214191675186157E+01    0.212414549573595707E+00    0.427785221338272059E+01    0.129261565208435059E+01   -0.228354275226593018E+01    0.807130251639075619E-01    0.708932697772979736E+01   -0.999000000000000022+100   -0.694775511231551945E+01    1
    0.202037987984507256E+00    0.764941335895479924E+01    0.826790285110473633E+01    0.122669441846820471E+01    0.110390675723552700E+02    0.740088939666748047E+00   -0.325032639503479004E+01    0.228644048138368827E+01    0.465748369693756104E+01   -0.999000000000000022+100   -0.694875511231547005E+01    1
    0.440181892770146135E+02    0.118601646776774132E+03    0.119500471353530884E+02    0.420945995428225639E+00    0.796807119250297546E+01    0.300137114524841309E+01   -0.257808303833007812E+01    0.901766851858505913E+00    0.979191422462463379E+01   -0.999000000000000022+100   -0.694975511231546506E+01    1
    0.125914631430621125E+02    0.341080352231449124E+01    0.809918785095214844E+01    0.452341144667050943E+00    0.138084540724754330E+02    0.321367549896240234E+01   -0.358866548538208008E+01    0.619987794140794746E+00    0.167384147644042969E+01   -0.999000000000000022+100   -0.695075511231549914E+01    1
    0.754931029250659136E+00    0.111695976423278021E+01    0.242380201816558838E+00    0.126831997552647624E+01    0.123343073546886437E+02    0.140759110450744629E+01   -0.360344183444976807E+01    0.137460707204211774E+00    0.544664740562438965E+01   -0.999000000000000022+100   -0.695175511231552257E+01    1
    0.186549629840272790E+01    0.119729534484757636E+02    0.442224675416946411E+01    0.123549412177998552E+01    0.123559638977050774E+02    0.327386474609375000E+01   -0.223615992069244385E+01    0.100969146495455964E+01    0.455210924148559570E+01   -0.999000000000000022+100   -0.695275511231550336E+01    1
    0.133594167066531242E+03    0.559782987113047348E+01    0.123187923431396484E+01    0.110685435959605880E+00    0.661874733567237872E+01    0.163381648063659668E+01   -0.293651354312896729E+01    0.241104442721802981E+01    0.381438434123992920E+01   -0.999000000000000022+100   -0.695375511231547883E+01    1
    0.283584503511567498E+00    0.100287803903629168E+03    0.488957744836807251E+01    0.279760725358060902E+00    0.467547202706336940E+01    0.590060949325561523E+00   -0.201390016078948975E+01    0.250986488572132960E+00    0.525396168231964111E+01   -0.999000000000000022+100   -0.695475511231550136E+01    1
    0.363047312607596595E+01    0.113224842877783818E+02    0.408315002918243408E+00    0.106691146047632790E+01    0.237288016676902780E+01    0.348808884620666504E+01   -0.325034630298614502E+01    0.127371473794666246E+01    0.353868544101715088E+01   -0.999000000000000022+100   -0.695575511231551680E+01    1
    0.105696703209752707E+01    0.498307162294829141E+03    0.376780509948730469E+00    0.185149236701493702E+01    0.458311932682990975E+01    0.276609396934509277E+01   -0.356759369373321533E+01    0.188758157399697435E+01    0.895197808742523193E+01   -0.999000000000000022+100   -0.695675511231548427E+01    1
    0.422679217525761203E+03    0.505404413885707342E+02    0.119730899333953857E+02    0.882350851347408649E+00    0.919549051523208583E+01    0.137657809257507324E+01   -0.337911403179168701E+01    0.198741369834089188E+00    0.691164255142211914E+01   -0.999000000000000022+100   -0.695775511231548727E+01    1
    0.654533735339280014E+02    0.365530340840003419E+03    0.126895103454589844E+02    0.120415154153555926E+01    0.137520919978618625E+02    0.304008793830871582E+01   -0.227405512332916260E+01    0.453133529027029636E+00    0.825551569461822510E+01   -0.999000000000000022+100   -0.695875511231550270E+01    1
    0.253047086661788256E+01    0.410596723704379940E+02    0.480430328845977783E+01    0.195596601398641279E+01    0.122795731842517846E+02    0.172340130805969238E+01   -0.204546141624450684E+01    0.346909248783207946E+00    0.179223954677581787E+01   -0.999000000000000022+100   -0.695975511231551458E+01    1
    0.113605952377788100E+03    0.244429731015281497E+02    0.156510639190673828E+01    0.484383834767950883E+00    0.663145884275436348E+01    0.337712669372558594E+01   -0.259676456451416016E+01    0.305604213623394516E+00    0.848618865013122559E+01   -0.999000000000000022+100   -0.696075511231551580E+01    1
    0.186518908817648885E+02    0.511814288151575880E+01    0.127604092955589294E+02    0.205642555445111741E+01    0.120773924589157104E+02    0.232387709617614746E+01   -0.335061967372894287E+01    0.296222889822719937E+00    0.196459949016571045E+01   -0.999000000000000022+100   -0.696175511231550104E+01    1
    0.265411464112478598E+03    0.165121806721726799E+00    0.118568151593208313E+02    0.120759446854411912E+01    0.552621759176254290E+01    0.109852528572082520E+01   -0.351645350456237793E+01    0.171934543255366973E+00    0.160749554634094238E+01   -0.999000000000000022+100   -0.696275511231553423E+01    1
    0.188462075845105318E+03    0.162438625603505585E+03    0.516374242305755615E+01    0.307943785450975338E+00    0.147981194555759430E+02    0.321116971969604492E+01   -0.239638936519622803E+01    0.254026998860924447E+00    0.371829867362976074E+01   -0.999000000000000022+100   -0.696375511231550171E+01    1
    0.174679659333358721E+02    0.916354068761971348E+03    0.123606402277946472E+02    0.510394330023997034E+00    0.626271323561668414E+01    0.172784566879272461E+01   -0.329841387271881104E+01    0.128352013770197337E+01    0.887050747871398926E+01   -0.999000000000000022+100   -0.696475511231547362E+01    1
    0.630651147506464511E+02    0.261463798221497035E+01    0.802000719308853149E+01    0.156113757831560590E+00    0.693570374250411970E+01    0.606104612350463867E+00   -0.299452292919158936E+01    0.716274337270775385E+00    0.999861657619476318E+01   -0.999000000000000022+100   -0.696575511231551836E+01    1
    0.143531549838641775E+00    0.402872282350038891E+01    0.424409627914428711E+01    0.113880919282637813E+00    0.781116005778312683E+01    0.194473385810852051E+01   -0.382783675193786621E+01    0.189467861250293157E+01    0.278647661209106445E+01   -0.999000000000000022+100   -0.696675511231553202E+01    1
    0.861256954789357043E+00    0.220858836746030640E+01    0.495110756158828735E+01    0.365308477771333240E+00    0.482724722623825020E+01    0.260613036155700684E+01   -0.223277080059051514E+01    0.984887873790413426E+00    0.753465354442596436E+01   -0.999000000000000022+100   -0.696775511231552436E+01    1
    0.590808783471352061E+01    0.712122257137952033E+03    0.904984933137893677E+01    0.115535034144380222E+01    0.123149092733860019E+02    0.983186244964599609E+00   -0.288761663436889648E+01    0.220686520406417314E+00    0.815190076828002930E+00   -0.999000000000000022+100   -0.696875511231550959E+01    1
    0.456289509673424298E+01    0.283737735940180642E+03    0.104495439529418945E+02    0.545522056982248760E+00    0.213950904607772863E+01    0.334050464630126953E+01   -0.384441542625427246E+01    0.194716203178142599E+01    0.697897434234619141E+01   -0.999000000000000022+100   -0.696975511231549394E+01    1
    0.855641314295493771E+02    0.253798075801525101E+03    0.109550403952598572E+02    0.177677083620253229E+01    0.146407456159591671E+02    0.135456490516662598E+01   -0.398078083992004395E+01    0.138212474791910456E+00    0.782667160034179688E+01   -0.999000000000000022+100   -0.697075511231548450E+01    1
    0.131989730484669637E+00    0.194544994628945722E+01    0.810383081436157227E+01    0.108348539569326302E+00    0.579152689576149005E+01    0.572183847427368164E+00   -0.223127686977386475E+01    0.715286367481771657E-01    0.533561468124389648E+01   -0.999000000000000022+100   -0.697175511231548395E+01    1
    0.502531502617043735E+01    0.957796342499432996E+02    0.365138542652130127E+01    0.189257413245878164E+00    0.306091080307960528E+01    0.382148027420043945E+00   -0.257683730125427246E+01    0.538533029679546305E+00    0.862838447093963623E+01   -0.999000000000000022+100   -0.697275511231548872E+01    1
    0.217056544835847447E+02    0.836920474593513219E+01    0.125167490243911743E+02    0.152026019121581174E+00    0.107595369756221775E+02    0.175567746162414551E+01   -0.277857482433319092E+01    0.343992069638511588E+00    0.907837450504302979E+01   -0.999000000000000022+100   -0.697375511231548995E+01    1
    0.229870802681337194E+01    0.496104414452773028E+03    0.106362992525100708E+01    0.247502989386496536E+00    0.134758998036384590E+02    0.340213394165039062E+01   -0.356167697906494141E+01    0.886976379867998488E+00    0.831391513347625732E+01   -0.999000000000000022+100   -0.697475511231553025E+01    1
    0.791408633229797775E+01    0.241330243757581803E+00    0.383438730239868164E+01    0.165175181022858086E+01    0.816763288378715480E+01    0.201852464675903320E+01   -0.385764646530151367E+01    0.349192471198824184E+00    0.358614802360534668E+01   -0.999000000000000022+100   -0.697575511231552614E+01    1
    0.819167128498515922E+02    0.168827696542900085E+02    0.882334989309310913E+01    0.212255350139379295E+00    0.512616968750953639E+01    0.229605007171630859E+01   -0.397621023654937744E+01    0.802761870116447118E-01    0.574595093727111816E+01   -0.999000000000000022+100   -0.697675511231550338E+01    1
    0.528486798819712522E+01    0.211455117772322950E+03    0.125811926126480103E+02    0.388199192117951508E+00    0.111466299295425419E+01    0.373944139480590820E+01   -0.361334669589996338E+01    0.881811510621877820E-01    0.918478369712829590E+01   -0.999000000000000022+100   -0.697775511231553747E+01    1
    0.205022344324975769E+02    0.543722806777767005E+02    0.719564872980117798E+01    0.501521017756924259E+00    0.139755882322788239E+02    0.616725683212280273E+00   -0.231681060791015625E+01    0.656723567442294875E+00    0.948614597320556641E+01   -0.999000000000000022+100   -0.697875511231551471E+01    1
    0.671508693567075876E+00    0.766537498851752375E+00    0.477274245023727417E+01    0.170695422938725572E+01    0.966202405095100403E+01    0.792397260665893555E+00   -0.356066608428955078E+01    0.248848241968430334E+00    0.916728496551513672E+01   -0.999000000000000022+100   -0.697975511231548751E+01    1
    0.837229283175327410E+01    0.728670895909821184E+02    0.464723908901214600E+01    0.495835417241825949E+00    0.120263386130332943E+02    0.156230330467224121E+01   -0.331720364093780518E+01    0.136449005192836176E+00    0.702100396156311035E+01   -0.999000000000000022+100   -0.698075511231549406E+01    1
    0.171185643794986353E+00    0.357467435388139432E+01    0.851028072834014893E+01    0.165524765937876545E+00    0.942394595146179270E+01    0.244125366210937500E+01   -0.354796802997589111E+01    0.409545567052471415E+00    0.467096090316772461E+01   -0.999000000000000022+100   -0.698175511231549972E+01    1
    0.129229948880459009E+02    0.139792531840012870E+02    0.771105021238327026E+01    0.287676721731021545E+00    0.798273476362228340E+01    0.115513706207275391E+01   -0.246358668804168701E+01    0.187728067034848317E+00    0.503268063068389893E+01   -0.999000000000000022+100   -0.698275511231551516E+01    1
    0.778138271713273411E+03    0.251793000696740421E+02    0.889268672466278076E+01    0.247172567487116190E+00    0.616625747084617615E+01    0.131352901458740234E+01   -0.301888251304626465E+01    0.335996476130141219E+00    0.562219619750976562E+01   -0.999000000000000022+100   -0.698375511231553414E+01    1
    0.832694574420808749E+03    0.254200360849283982E+03    0.343619817495346069E+01    0.114703022411546673E+00    0.103901270627975464E+02    0.132427692413330078E+01   -0.307348692417144775E+01    0.720349241474253776E-01    0.462007522583007812E+00   -0.999000000000000022+100   -0.698475511231553270E+01    1
    0.382904564732171826E+00    0.677295393665071401E+02    0.270450603961944580E+01    0.188846819842017077E+01    0.130090243458747867E+02    0.209501123428344727E+01   -0.263679409027099609E+01    0.712065184885307234E+00    0.619366765022277832E+01   -0.999000000000000022+100   -0.698575511231552948E+01    1
    0.143367197139260529E+02    0.207181141535471767E+02    0.421711564064025879E+00    0.166690009599674199E+00    0.126376037538051609E+02    0.525468111038208008E+00   -0.215604233741760254E+01    0.793419253240197353E+00    0.411392569541931152E+01   -0.999000000000000022+100   -0.698675511231552360E+01    1
    0.123179991750641804E+03    0.223045119604591557E+00    0.101696388125419617E+02    0.245292099783354478E+00    0.124773586571216590E+02    0.218380832672119141E+01   -0.353849649429321289E+01    0.120995778246629793E+01    0.306642651557922363E+00   -0.999000000000000022+100   -0.698775511231549373E+01    1
    0.200495537829860249E+01    0.184196022016247102E+00    0.793749308586120605E+01    0.186049438269810741E+00    0.134981664776802059E+02    0.931040048599243164E+00   -0.398959195613861084E+01    0.688428573298563329E+00    0.243862450122833252E+01   -0.999000000000000022+100   -0.698875511231551716E+01    1
    0.905582983358160334E+02    0.222685782234510032E+01    0.213329291343688965E+01    0.821456831314555824E+00    0.401827298998832738E+01    0.189582347869873047E+00   -0.395630371570587158E+01    0.118317541485771574E+00    0.503562033176422119E+01   -0.999000000000000022+100   -0.698975511231552993E+01    1
    0.668150292202106488E+01    0.367108987740410498E+03    0.571109062433242798E+01    0.422626034049596422E+00    0.662431666851043666E+01    0.393352365493774414E+01   -0.365107226371765137E+01    0.662992698305128414E+00    0.187229037284851074E+01   -0.999000000000000022+100   -0.699075511231550273E+01    1
    0.249874950504034850E+02    0.283568001704380734E+00    0.171228182315826416E+01    0.425373249141388965E+00    0.147724300086498257E+02    0.190860295295715332E+01   -0.247209417819976807E+01    0.218618713249191954E+01    0.708967566490173340E+01   -0.999000000000000022+100   -0.699175511231550484E+01    1
    0.146313097011069658E+03    0.287024285129190559E+03    0.471569335460662842E+01    0.772421103538419973E+00    0.857262311577796865E+01    0.225121021270751953E+00   -0.239295935630798340E+01    0.648169336004754904E+00    0.551686644554138184E+01   -0.999000000000000022+100   -0.699275511231551850E+01    1
    0.120187553571830952E+01    0.121233181360659401E+02    0.271510380506515503E+01    0.511583747019700996E+00    0.101596307516098019E+02    0.121953725814819336E+00   -0.282624328136444092E+01    0.511330449963878997E+00    0.240072250366210938E+01   -0.999000000000000022+100   -0.699375511231549929E+01    1
    0.138911087648565856E+00    0.286180635355643032E+00    0.147089421749114990E+01    0.109431190535415412E+01    0.484915599226951599E+01    0.276277589797973633E+01   -0.201543259620666504E+01    0.166703751262916255E+00    0.160666286945343018E+01   -0.999000000000000022+100   -0.699475511231549785E+01    1
    0.114763862060606492E+02    0.202007488764646354E+03    0.814011520147323608E+01    0.973362409074420010E-01    0.344778360724449184E+01    0.306073665618896484E+01   -0.220108282566070557E+01    0.115887891413756461E+01    0.449259698390960693E+01   -0.999000000000000022+100   -0.699575511231553371E+01    1
    0.296331240535451848E+02    0.801995082253699394E+02    0.428858876228332520E+01    0.185636075355938235E+00    0.892379392981529307E+01    0.242139387130737305E+01   -0.222192907333374023E+01    0.233191661786086191E+00    0.511442005634307861E+01   -0.999000000000000022+100   -0.699675511231554026E+01    1
    0.269632985093014170E+02    0.957378414643328597E+02    0.123282781839370728E+02    0.140861633419582216E+00    0.275529199838638306E+01    0.483823299407958984E+00   -0.341627001762390137E+01    0.293289200070722289E+00    0.758809924125671387E+01   -0.999000000000000022+100   -0.699775511231553793E+01    1
    0.438075405865364809E+00    0.336010525922502801E+00    0.760553747415542603E+01    0.213086511065985196E+01    0.737575652599334664E+01    0.296166944503784180E+01   -0.373240506649017334E+01    0.218617911313197549E+00    0.545287609100341797E+01   -0.999000000000000022+100   -0.699875511231551695E+01    1
    0.409448296017376090E+00    0.278790167288525879E+03    0.527607005834579468E+01    0.368812933185586056E+00    0.112355768322944645E+02    0.257228493690490723E+01   -0.256021714210510254E+01    0.168928133694403876E+00    0.293714046478271484E+01   -0.999000000000000022+100   -0.699975511231549596E+01    1
    0.460850847481579118E+00    0.192519766620542384E+03    0.755736672878265381E+01    0.103284046881072245E+01    0.110174536585807807E+02    0.263603472709655762E+01   -0.200779330730438232E+01    0.867253317682284419E-01    0.669030845165252686E+01   -0.999000000000000022+100   -0.700075511231552117E+01    1
    0.174983240220549987E+03    0.978719594534685370E+03    0.558356100320816040E+01    0.940657466470092074E+00    0.149856295049190518E+02    0.295816349983215332E+01   -0.227334451675415039E+01    0.935427570130440561E-01    0.224082529544830322E+01   -0.999000000000000022+100   -0.700175511231554282E+01    1
    0.492156141675136553E+03    0.293680750037915800E+03    0.839880776405334473E+01    0.125497116993232016E+00    0.528321403861045802E+01    0.283575201034545898E+01   -0.234224498271942139E+01    0.110805485376977786E+01    0.731053471565246582E+01   -0.999000000000000022+100   -0.700275511231553516E+01    1
    0.338428637788048263E+03    0.262599491306560424E+03    0.548104000091552734E+01    0.227757850775505477E+00    0.168760888576507573E+01    0.203356504440307617E+01   -0.310539519786834717E+01    0.755178588392478589E-01    0.919208526611328125E+01   -0.999000000000000022+100   -0.700375511231549996E+01    1
    0.425920212904336438E+03    0.329302699672841093E+00    0.199876475334167480E+01    0.355607814736843497E+00    0.122949978649616245E+02    0.238360381126403809E+01   -0.252172446250915527E+01    0.230761603209433330E+01    0.297440946102142334E+01   -0.999000000000000022+100   -0.700475511231551984E+01    1
    0.278858129755767209E+03    0.388931461414724511E+00    0.208040714263916016E+01    0.231782515308720849E+00    0.103897425115108497E+02    0.223474717140197754E+01   -0.394029414653778076E+01    0.268597080247082398E+00    0.391156852245330811E+01   -0.999000000000000022+100   -0.700575511231551840E+01    1
    0.984469912907615878E+02    0.122368627174558409E+01    0.932457685470581055E+00    0.109095257498562637E+00    0.113807294011116031E+02    0.329201364517211914E+01   -0.247339200973510742E+01    0.608267856595979817E+00    0.209369838237762451E+01   -0.999000000000000022+100   -0.700675511231550097E+01    1
    0.243282183927916629E+01    0.159544053161473812E+03    0.299892354011535645E+01    0.153159156473493763E+00    0.737459576725959742E+01    0.883265018463134766E+00   -0.214692521095275879E+01    0.468132134319436066E+00    0.205826461315155029E+01   -0.999000000000000022+100   -0.700775511231549419E+01    1
    0.564841581760939221E+03    0.214500372638493486E+01    0.118254813551902771E+02    0.248079872610979940E+00    0.104903022289276127E+02    0.138371920585632324E+01   -0.291939377784729004E+01    0.125071322536159779E+01    0.596253275871276855E+01   -0.999000000000000022+100   -0.700875511231548121E+01    1
